1914	5	"(43)<regular.RegularExpression: void <init>()>""(43)<regular.RegularExpression: void <init>()>"	11054regular.RegularExpression.<init>()V:42:2:44:3	x	(43)regular.RegularExpression:<init>()regular.RegularExpression.<init>()	847regular.RegularExpression.<init>()V:43	2763regular.RegularExpression.<init>():void:RegularExpression.java:39:1:44:2	91
2695	6	"(163)<automata.fsa.Minimizer: boolean isSplittable(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel)>""(163)<automata.fsa.Minimizer: boolean isSplittable(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel)>"	1550automata.fsa.Minimizer.isSplittable([Lautomata/State;Lautomata/Automaton;Ljavax/swing/tree/DefaultTreeModel;)Z:160:2:174:3	185automata.fsa.Minimizer.isSplittable(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel):160:17:174:2	(163)automata.fsa.Minimizer:isSplittable(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel)automata.fsa.Minimizer.isSplittable(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel)	1560automata.fsa.Minimizer.isSplittable([Lautomata/State;Lautomata/Automaton;Ljavax/swing/tree/DefaultTreeModel;)Z:163	415automata.fsa.Minimizer.isSplittable(automata.State[];automata.Automaton;javax.swing.tree.DefaultTreeModel):boolean:Minimizer.java:151:1:174:2	95
2700	6	"(84)<automata.State: automata.Automaton getAutomaton()>""(84)<automata.State: automata.Automaton getAutomaton()>"	1090automata.State.getAutomaton()Lautomata/Automaton;:83:2:85:3	26automata.State.getAutomaton():-1:-1:-1:-1	automata.State:getAutomaton()automata.State.getAutomaton()	455automata.State.getAutomaton()Lautomata/Automaton;:84	107automata.State.getAutomaton():automata.Automaton:State.java:78:1:85:2	95
2701	6	"(305)<automata.fsa.Minimizer: automata.fsa.MinimizeTreeNode getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[])>""(305)<automata.fsa.Minimizer: automata.fsa.MinimizeTreeNode getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[])>"	1591automata.fsa.Minimizer.getTreeNodeForObject(Ljavax/swing/tree/DefaultTreeModel;Lautomata/fsa/MinimizeTreeNode;[Lautomata/State;)Lautomata/fsa/MinimizeTreeNode;:303:2:319:3	192automata.fsa.Minimizer.getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[]):303:26:319:2	(305)automata.fsa.Minimizer:getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[])automata.fsa.Minimizer.getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[])	1556automata.fsa.Minimizer.getTreeNodeForObject(Ljavax/swing/tree/DefaultTreeModel;Lautomata/fsa/MinimizeTreeNode;[Lautomata/State;)Lautomata/fsa/MinimizeTreeNode;:305	423automata.fsa.Minimizer.getTreeNodeForObject(javax.swing.tree.DefaultTreeModel;automata.fsa.MinimizeTreeNode;automata.State[]):automata.fsa.MinimizeTreeNode:Minimizer.java:288:1:319:2	95
8228	1	x	x	x	automata.fsa.MinimizeTreeNode:getUserObject()automata.fsa.MinimizeTreeNode.getUserObject()	x	x	8
8230	1	x	x	x	automata.fsa.MinimizeTreeNode:getChildCount()automata.fsa.MinimizeTreeNode.getChildCount()	x	x	8
2705	6	"(370)<automata.fsa.Minimizer: boolean isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel)>""(370)<automata.fsa.Minimizer: boolean isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel)>"	1612automata.fsa.Minimizer.isMinimized(Lautomata/Automaton;Ljavax/swing/tree/DefaultTreeModel;)Z:369:2:372:3	196automata.fsa.Minimizer.isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel):369:17:372:2	(370)automata.fsa.Minimizer:isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel)automata.fsa.Minimizer.isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel)	1558automata.fsa.Minimizer.isMinimized(Lautomata/Automaton;Ljavax/swing/tree/DefaultTreeModel;)Z:370	427automata.fsa.Minimizer.isMinimized(automata.Automaton;javax.swing.tree.DefaultTreeModel):boolean:Minimizer.java:361:1:372:2	95
2707	6	"(423)<automata.fsa.Minimizer: boolean needsTrapState(automata.Automaton)>""(423)<automata.fsa.Minimizer: boolean needsTrapState(automata.Automaton)>"	1628automata.fsa.Minimizer.needsTrapState(Lautomata/Automaton;)Z:422:2:436:3	199automata.fsa.Minimizer.needsTrapState(automata.Automaton):422:17:436:2	(423)automata.fsa.Minimizer:needsTrapState(automata.Automaton)automata.fsa.Minimizer.needsTrapState(automata.Automaton)	1548automata.fsa.Minimizer.needsTrapState(Lautomata/Automaton;)Z:423	431automata.fsa.Minimizer.needsTrapState(automata.Automaton):boolean:Minimizer.java:413:1:436:2	95
2708	6	"(446)<automata.fsa.Minimizer: void addTrapState(automata.Automaton)>""(446)<automata.fsa.Minimizer: void addTrapState(automata.Automaton)>"	1632automata.fsa.Minimizer.addTrapState(Lautomata/Automaton;)V:445:2:467:3	200automata.fsa.Minimizer.addTrapState(automata.Automaton):445:14:467:2	(446)automata.fsa.Minimizer:addTrapState(automata.Automaton)automata.fsa.Minimizer.addTrapState(automata.Automaton)	1549automata.fsa.Minimizer.addTrapState(Lautomata/Automaton;)V:446	432automata.fsa.Minimizer.addTrapState(automata.Automaton):void:Minimizer.java:438:1:467:2	95
64	6	"(482)<automata.fsa.Minimizer: automata.Automaton getMinimizeableAutomaton(automata.Automaton)>""(482)<automata.fsa.Minimizer: automata.Automaton getMinimizeableAutomaton(automata.Automaton)>"	1636automata.fsa.Minimizer.getMinimizeableAutomaton(Lautomata/Automaton;)Lautomata/Automaton;:480:2:498:3	201automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton):480:19:498:2	(482)automata.fsa.Minimizer:getMinimizeableAutomaton(automata.Automaton)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)	1550automata.fsa.Minimizer.getMinimizeableAutomaton(Lautomata/Automaton;)Lautomata/Automaton;:482	433automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton):automata.Automaton:Minimizer.java:469:1:498:2	95
2712	5	"(526)<automata.fsa.Minimizer: void printTree(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)>""(526)<automata.fsa.Minimizer: void printTree(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)>"	1661automata.fsa.Minimizer.printTree(Ljavax/swing/tree/DefaultTreeModel;Lautomata/fsa/MinimizeTreeNode;)V:525:2:533:3	208automata.fsa.Minimizer.printTree(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode):525:14:533:2	(526)automata.fsa.Minimizer:printTree(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)automata.fsa.Minimizer.printTree(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)	x	436automata.fsa.Minimizer.printTree(javax.swing.tree.DefaultTreeModel;automata.fsa.MinimizeTreeNode):void:Minimizer.java:514:1:533:2	79
2718	6	"(650)<automata.fsa.Minimizer: boolean hasFinalState(automata.State[],automata.Automaton)>""(650)<automata.fsa.Minimizer: boolean hasFinalState(automata.State[],automata.Automaton)>"	1691automata.fsa.Minimizer.hasFinalState([Lautomata/State;Lautomata/Automaton;)Z:649:2:655:3	215automata.fsa.Minimizer.hasFinalState(automata.State[],automata.Automaton):649:17:655:2	(650)automata.fsa.Minimizer:hasFinalState(automata.State[],automata.Automaton)automata.fsa.Minimizer.hasFinalState(automata.State[],automata.Automaton)	1564automata.fsa.Minimizer.hasFinalState([Lautomata/State;Lautomata/Automaton;)Z:650	442automata.fsa.Minimizer.hasFinalState(automata.State[];automata.Automaton):boolean:Minimizer.java:638:1:655:2	95
2719	6	"(669)<automata.fsa.Minimizer: boolean hasInitialState(automata.State[],automata.Automaton)>""(669)<automata.fsa.Minimizer: boolean hasInitialState(automata.State[],automata.Automaton)>"	1695automata.fsa.Minimizer.hasInitialState([Lautomata/State;Lautomata/Automaton;)Z:668:2:675:3	216automata.fsa.Minimizer.hasInitialState(automata.State[],automata.Automaton):668:17:675:2	(669)automata.fsa.Minimizer:hasInitialState(automata.State[],automata.Automaton)automata.fsa.Minimizer.hasInitialState(automata.State[],automata.Automaton)	1565automata.fsa.Minimizer.hasInitialState([Lautomata/State;Lautomata/Automaton;)Z:669	443automata.fsa.Minimizer.hasInitialState(automata.State[];automata.Automaton):boolean:Minimizer.java:657:1:675:2	95
2724	6	"(745)<automata.fsa.Minimizer: automata.State getStateMappedToGroup(automata.State[],automata.Automaton)>""(745)<automata.fsa.Minimizer: automata.State getStateMappedToGroup(automata.State[],automata.Automaton)>"	1716automata.fsa.Minimizer.getStateMappedToGroup([Lautomata/State;Lautomata/Automaton;)Lautomata/State;:744:2:752:3	223automata.fsa.Minimizer.getStateMappedToGroup(automata.State[],automata.Automaton):744:15:752:2	(745)automata.fsa.Minimizer:getStateMappedToGroup(automata.State[],automata.Automaton)automata.fsa.Minimizer.getStateMappedToGroup(automata.State[],automata.Automaton)	1568automata.fsa.Minimizer.getStateMappedToGroup([Lautomata/State;Lautomata/Automaton;)Lautomata/State;:745	450automata.fsa.Minimizer.getStateMappedToGroup(automata.State[];automata.Automaton):automata.State:Minimizer.java:735:1:752:2	95
8231	1	x	x	x	automata.fsa.FiniteStateAutomaton:getStates()automata.fsa.FiniteStateAutomaton.getStates()	x	x	8
2267	6	"(38)<automata.fsa.FSALambdaTransitionChecker: void <init>()>""(38)<automata.fsa.FSALambdaTransitionChecker: void <init>()>"	1148automata.fsa.FSALambdaTransitionChecker.<init>()V:37:2:39:3	53automata.fsa.FSALambdaTransitionChecker.FSALambdaTransitionChecker():37:9:39:2	(38)automata.fsa.FSALambdaTransitionChecker:<init>()automata.fsa.FSALambdaTransitionChecker.<init>()	976automata.fsa.FSALambdaTransitionChecker.<init>()V:38	133automata.fsa.FSALambdaTransitionChecker.<init>():void:FSALambdaTransitionChecker.java:34:1:39:2	95
2740	5	"(66)<automata.fsa.MinimizeTreeNode: void <init>(java.lang.Object,java.lang.String)>""(66)<automata.fsa.MinimizeTreeNode: void <init>(java.lang.Object,java.lang.String)>"	1763automata.fsa.MinimizeTreeNode.<init>(Ljava/lang/Object;Ljava/lang/String;)V:65:2:68:3	170automata.fsa.MinimizeTreeNode.MinimizeTreeNode(java.lang.Object,java.lang.String):65:9:68:2	(66)automata.fsa.MinimizeTreeNode:<init>(java.lang.Object,java.lang.String)automata.fsa.MinimizeTreeNode.<init>(java.lang.Object,java.lang.String)	x	396automata.fsa.MinimizeTreeNode.<init>(java.lang.Object;java.lang.String):void:MinimizeTreeNode.java:56:1:68:2	79
2741	5	"(95)<automata.fsa.MinimizeTreeNode: automata.State[] getStates()>""(95)<automata.fsa.MinimizeTreeNode: automata.State[] getStates()>"	1771automata.fsa.MinimizeTreeNode.getStates()[Lautomata/State;:94:2:96:3	171automata.fsa.MinimizeTreeNode.getStates():94:17:96:2	(95)automata.fsa.MinimizeTreeNode:getStates()automata.fsa.MinimizeTreeNode.getStates()	x	399automata.fsa.MinimizeTreeNode.getStates():automata.State[]:MinimizeTreeNode.java:89:1:96:2	79
97	6	"(81)<automata.fsa.FSAToRegularExpressionConverter: boolean isConvertable(automata.Automaton)>""(81)<automata.fsa.FSAToRegularExpressionConverter: boolean isConvertable(automata.Automaton)>"	1230automata.fsa.FSAToRegularExpressionConverter.isConvertable(Lautomata/Automaton;)Z:80:1:93:3	88automata.fsa.FSAToRegularExpressionConverter.isConvertable(automata.Automaton):80:23:93:2	(81)automata.fsa.FSAToRegularExpressionConverter:isConvertable(automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.isConvertable(automata.Automaton)	1446automata.fsa.FSAToRegularExpressionConverter.isConvertable(Lautomata/Automaton;)Z:81	485automata.fsa.FSAToRegularExpressionConverter.isConvertable(automata.Automaton):boolean:FSAToRegularExpressionConverter.java:70:1:93:2	95
92	5	"(149)<automata.fsa.FSAToRegularExpressionConverter: automata.Transition getTransitionForExpression(int,int,java.lang.String,automata.Automaton)>""(149)<automata.fsa.FSAToRegularExpressionConverter: automata.Transition getTransitionForExpression(int,int,java.lang.String,automata.Automaton)>"	1242automata.fsa.FSAToRegularExpressionConverter.getTransitionForExpression(IILjava/lang/String;Lautomata/Automaton;)Lautomata/Transition;:147:1:154:3	93automata.fsa.FSAToRegularExpressionConverter.getTransitionForExpression(int,int,java.lang.String,automata.Automaton):147:26:154:2	(149)automata.fsa.FSAToRegularExpressionConverter:getTransitionForExpression(int,int,java.lang.String,automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.getTransitionForExpression(int,int,java.lang.String,automata.Automaton)	x	488automata.fsa.FSAToRegularExpressionConverter.getTransitionForExpression(int;int;java.lang.String;automata.Automaton):automata.Transition:FSAToRegularExpressionConverter.java:130:1:154:2	79
89	6	"(171)<automata.fsa.FSAToRegularExpressionConverter: java.lang.String getExpressionBetweenStates(automata.State,automata.State,automata.Automaton)>""(171)<automata.fsa.FSAToRegularExpressionConverter: java.lang.String getExpressionBetweenStates(automata.State,automata.State,automata.Automaton)>"	1248automata.fsa.FSAToRegularExpressionConverter.getExpressionBetweenStates(Lautomata/State;Lautomata/State;Lautomata/Automaton;)Ljava/lang/String;:169:1:175:3	95automata.fsa.FSAToRegularExpressionConverter.getExpressionBetweenStates(automata.State,automata.State,automata.Automaton):169:22:175:2	(171)automata.fsa.FSAToRegularExpressionConverter:getExpressionBetweenStates(automata.State,automata.State,automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.getExpressionBetweenStates(automata.State,automata.State,automata.Automaton)	1449automata.fsa.FSAToRegularExpressionConverter.getExpressionBetweenStates(Lautomata/State;Lautomata/State;Lautomata/Automaton;)Ljava/lang/String;:171	489automata.fsa.FSAToRegularExpressionConverter.getExpressionBetweenStates(automata.State;automata.State;automata.Automaton):java.lang.String:FSAToRegularExpressionConverter.java:156:1:175:2	95
99	6	"(296)<automata.fsa.FSAToRegularExpressionConverter: void removeState(automata.State,automata.Transition[],automata.Automaton)>""(296)<automata.fsa.FSAToRegularExpressionConverter: void removeState(automata.State,automata.Transition[],automata.Automaton)>"	1293automata.fsa.FSAToRegularExpressionConverter.removeState(Lautomata/State;[Lautomata/Transition;Lautomata/Automaton;)V:294:1:306:3	105automata.fsa.FSAToRegularExpressionConverter.removeState(automata.State,automata.Transition[],automata.Automaton):294:20:306:2	(296)automata.fsa.FSAToRegularExpressionConverter:removeState(automata.State,automata.Transition[],automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.removeState(automata.State,automata.Transition[],automata.Automaton)	1458automata.fsa.FSAToRegularExpressionConverter.removeState(Lautomata/State;[Lautomata/Transition;Lautomata/Automaton;)V:296	498automata.fsa.FSAToRegularExpressionConverter.removeState(automata.State;automata.Transition[];automata.Automaton):void:FSAToRegularExpressionConverter.java:283:1:306:2	95
95	6	"(356)<automata.fsa.FSAToRegularExpressionConverter: automata.fsa.FSATransition addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)>""(356)<automata.fsa.FSAToRegularExpressionConverter: automata.fsa.FSATransition addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)>"	1304automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(Lautomata/State;Lautomata/State;Lautomata/Automaton;)Lautomata/fsa/FSATransition;:354:1:359:3	109automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton):354:29:359:2	(356)automata.fsa.FSAToRegularExpressionConverter:addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(automata.State,automata.State,automata.Automaton)	1460automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(Lautomata/State;Lautomata/State;Lautomata/Automaton;)Lautomata/fsa/FSATransition;:356	500automata.fsa.FSAToRegularExpressionConverter.addTransitionOnEmptySet(automata.State;automata.State;automata.Automaton):automata.fsa.FSATransition:FSAToRegularExpressionConverter.java:342:1:359:2	95
96	6	"(402)<automata.fsa.FSAToRegularExpressionConverter: void getSingleFinalState(automata.Automaton)>""(402)<automata.fsa.FSAToRegularExpressionConverter: void getSingleFinalState(automata.Automaton)>"	1317automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(Lautomata/Automaton;)V:401:1:414:3	112automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(automata.Automaton):401:20:414:2	(402)automata.fsa.FSAToRegularExpressionConverter:getSingleFinalState(automata.Automaton)automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(automata.Automaton)	1462automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(Lautomata/Automaton;)V:402	502automata.fsa.FSAToRegularExpressionConverter.getSingleFinalState(automata.Automaton):void:FSAToRegularExpressionConverter.java:394:1:414:2	95
2747	6	"(89)<automata.fsa.FSAToRegularGrammarConverter$1: int compare(java.lang.Object,java.lang.Object)>""(89)<automata.fsa.FSAToRegularGrammarConverter$1: int compare(java.lang.Object,java.lang.Object)>"	1430automata.fsa.FSAToRegularGrammarConverter$1.compare(Ljava/lang/Object;Ljava/lang/Object;)I:88:4:90:5	143automata.fsa.FSAToRegularGrammarConverter$1.compare(java.lang.Object,java.lang.Object):88:15:90:4	(89)automata.fsa.FSAToRegularGrammarConverter$1:compare(java.lang.Object,java.lang.Object)automata.fsa.FSAToRegularGrammarConverter$1.compare(java.lang.Object,java.lang.Object)	115automata.fsa.FSAToRegularGrammarConverter$1.compare(Ljava/lang/Object;Ljava/lang/Object;)I:89	530automata.fsa.FSAToRegularGrammarConverter$6.compare(java.lang.Object;java.lang.Object):int:FSAToRegularGrammarConverter.java:88:3:90:4	95
54	6	"(62)<automata.fsa.FSAStepWithClosureSimulator: automata.Configuration[] getInitialConfigurations(java.lang.String)>""(62)<automata.fsa.FSAStepWithClosureSimulator: automata.Configuration[] getInitialConfigurations(java.lang.String)>"	1219automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(Ljava/lang/String;)[Lautomata/Configuration;:61:2:69:3	84automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(java.lang.String):61:25:69:2	(62)automata.fsa.FSAStepWithClosureSimulator:getInitialConfigurations(java.lang.String)automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(java.lang.String)	2352automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(Ljava/lang/String;)[Lautomata/Configuration;:62	545automata.fsa.FSAStepWithClosureSimulator.getInitialConfigurations(java.lang.String):automata.Configuration[]:FSAStepWithClosureSimulator.java:53:1:69:2	95
2303	6	"(886)<automata.Automaton: gui.environment.EnvironmentFrame getEnvironmentFrame()>""(886)<automata.Automaton: gui.environment.EnvironmentFrame getEnvironmentFrame()>"	208automata.Automaton.getEnvironmentFrame()Lgui/environment/EnvironmentFrame;:885:2:887:3	679automata.Automaton.getEnvironmentFrame():-1:-1:-1:-1	automata.Automaton:getEnvironmentFrame()automata.Automaton.getEnvironmentFrame()	761automata.Automaton.getEnvironmentFrame()Lgui/environment/EnvironmentFrame;:886	41automata.Automaton.getEnvironmentFrame():gui.environment.EnvironmentFrame:Automaton.java:881:1:887:2	95
2308	6	"(894)<automata.Automaton: void setEnvironmentFrame(gui.environment.EnvironmentFrame)>""(894)<automata.Automaton: void setEnvironmentFrame(gui.environment.EnvironmentFrame)>"	206automata.Automaton.setEnvironmentFrame(Lgui/environment/EnvironmentFrame;)V:893:2:895:3	680automata.Automaton.setEnvironmentFrame(gui.environment.EnvironmentFrame):-1:-1:-1:-1	automata.Automaton:setEnvironmentFrame(gui.environment.EnvironmentFrame)automata.Automaton.setEnvironmentFrame(gui.environment.EnvironmentFrame)	762automata.Automaton.setEnvironmentFrame(Lgui/environment/EnvironmentFrame;)V:894	189automata.Automaton.setEnvironmentFrame(gui.environment.EnvironmentFrame):void:Automaton.java:889:1:895:2	95
2304	6	"(557)<automata.Automaton: java.util.ArrayList getNotes()>""(557)<automata.Automaton: java.util.ArrayList getNotes()>"	292automata.Automaton.getNotes()Ljava/util/ArrayList;:556:2:558:3	704automata.Automaton.getNotes():-1:-1:-1:-1	automata.Automaton:getNotes()automata.Automaton.getNotes()	771automata.Automaton.getNotes()Ljava/util/ArrayList;:557	206automata.Automaton.getNotes():java.util.ArrayList<automata.State>:Automaton.java:556:1:558:2	95
2329	5	"(164)<automata.Note: java.awt.Point getAutoPoint()>""(164)<automata.Note: java.awt.Point getAutoPoint()>"	298automata.Note.getAutoPoint()Ljava/awt/Point;:163:2:165:3	705automata.Note.getAutoPoint():-1:-1:-1:-1	automata.Note:getAutoPoint()automata.Note.getAutoPoint()	x	35automata.Note.getAutoPoint():java.awt.Point:Note.java:163:1:165:2	79
2330	5	"(172)<automata.Note: gui.viewer.AutomatonPane getView()>""(172)<automata.Note: gui.viewer.AutomatonPane getView()>"	304automata.Note.getView()Lgui/viewer/AutomatonPane;:171:5:173:6	709automata.Note.getView():-1:-1:-1:-1	automata.Note:getView()automata.Note.getView()	x	65automata.Note.getView():gui.viewer.AutomatonPane:Note.java:167:1:173:5	79
2331	5	"(73)<automata.Note: void setView(gui.viewer.AutomatonPane)>""(73)<automata.Note: void setView(gui.viewer.AutomatonPane)>"	302automata.Note.setView(Lgui/viewer/AutomatonPane;)V:72:5:74:6	742automata.Note.setView(gui.viewer.AutomatonPane):-1:-1:-1:-1	automata.Note:setView(gui.viewer.AutomatonPane)automata.Note.setView(gui.viewer.AutomatonPane)	x	22automata.Note.setView(gui.viewer.AutomatonPane):void:Note.java:72:4:74:5	79
7463	4	x	331java.util.List.toArray([Ljava/lang/Object;)[Ljava/lang/Object;:-1:-1:-1:-1	584java.util.List.toArray(java.lang.Object[]):-1:-1:-1:-1	java.util.List:toArray(java.lang.Object[])java.util.List.toArray(java.lang.Object[])	x	3896java.util.List<automata.State>.toArray(gui.grammar.parse.UnrestrictedTreeNode[][]):gui.grammar.parse.UnrestrictedTreeNode[][]:UnrestrictedTreePanel.java:-1:-1:-1:-1	78
2356	6	"(681)<automata.Automaton: java.lang.Class getTransitionClass()>""(681)<automata.Automaton: java.lang.Class getTransitionClass()>"	366automata.Automaton.getTransitionClass()Ljava/lang/Class;:680:2:682:3	745automata.Automaton.getTransitionClass():-1:-1:-1:-1	automata.Automaton:getTransitionClass()automata.Automaton.getTransitionClass()	676automata.Automaton.getTransitionClass()Ljava/lang/Class;:681	225automata.Automaton.getTransitionClass():java.lang.Class<>:Automaton.java:669:1:682:2	95
7467	4	x	386java.util.List.add(Ljava/lang/Object;)Z:-1:-1:-1:-1	582java.util.List.add(java.lang.Object):-1:-1:-1:-1	java.util.List:add(java.lang.Object)java.util.List.add(java.lang.Object)	x	3894java.util.List<automata.State>.add(gui.grammar.parse.UnrestrictedTreeNode[]):boolean:UnrestrictedTreePanel.java:-1:-1:-1:-1	78
2453	5	"(437)<automata.Automaton: automata.State createStateWithId(java.awt.Point,int)>""(437)<automata.Automaton: automata.State createStateWithId(java.awt.Point,int)>"	435automata.Automaton.createStateWithId(Ljava/awt/Point;I)Lautomata/State;:436:2:440:3	753automata.Automaton.createStateWithId(java.awt.Point,int):436:21:440:2	(437)automata.Automaton:createStateWithId(java.awt.Point,int)automata.Automaton.createStateWithId(java.awt.Point,int)	x	251automata.Automaton.createStateWithId(java.awt.Point;int):automata.State:Automaton.java:429:1:440:2	79
